Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota
Sop Duren Lodaya,restaurant,,-6.37742275,106.8320312,,
Hotel Bumi Wiyata Margonda Depok,hotel,,-6.379272717879745,106.8307955820297,,
AYAM GORENG SUHARTI,restaurant,,-6.299361108930748,106.81502812480592,,
Esteh Indonesia - Pondok Cina,restaurant,,-6.3700375236266815,106.8333449092078,,
Savero Hotel Margonda Depok,hotel,,-6.382020693437986,106.83043968407846,,
Happy Juice Stasiun Pondok Cina,restaurant,,-6.369745473140592,106.83347297922178,,
Rumah Kabeda,restaurant,,-6.35864655,106.81540955,,
Tsuka Ramen,restaurant,japanese;asian;noodle;ramen,-6.3550944124252355,106.84261422450959,,
Bubur Ayam Barito,restaurant,,-6.36473469582662,106.83352082329233,,
Bamboo Din Sum,restaurant,,-6.367454674964905,106.83384774551268,,
Shell Shop,convenience,,-6.36486919974768,106.83348746695484,,
Clay Hotel,hotel,,-6.2006946269911865,106.82368797612149,,
Kampung Makan,food_court,,-6.202370932122905,106.8245846522803,,
Warung Makan Restu Ibu,restaurant,,-6.368271625417367,106.83490585508476,,
Kantin Ibu Sugeng,restaurant,regional,-6.370783805007438,106.82880413006114,,
Hotel Diradja,hotel,,-6.23973110133429,106.82017820216306,Jl. Kapten Tendean,South Jakarta
RM. AYAM GORENG SUHARTI,restaurant,,-6.239184824217834,106.81913095212093,"Jalan Kapten Tendean, Mampang Prapatan",South Jakarta
New Kantin FKM,restaurant,,-6.370895079128361,106.8294381823513,,
Warteg Fajar,restaurant,,-6.3578634362952995,106.82278262872191,,
What's Up Cafe,cafe,,-6.366158612083808,106.83379367571727,,
Ayam Bakar Christina,restaurant,,-6.367481649999998,106.834281,,
Soerabi Bandung Enhai,restaurant,,-6.364515850000003,106.83364384999999,,
Kedai Kopi Kimung,cafe,,-6.366845432928046,106.83381407327043,,
Dadis Coffee Garden - Depok,cafe,,-6.399651050000002,106.8218961,,
Mile 32,cafe,,-6.354664299999995,106.84126574999999,,
alfa x,supermarket,,-6.3550812774826335,106.84170111233384,,
Warung Goceng,restaurant,burger;chicken;asian;indonesian;pasta;hot_dog;juice,-6.3602183000000005,106.84156444999998,,
Suyamto,convenience,,-6.360594550000001,106.8398024,,
Sahabat Ngopi,cafe,coffee_shop;fried_rice;fried_noddle,-6.3859453,106.81420810000002,Jalan Sulawesi,Depok
indomaret,convenience,,-6.369871334320601,106.88705024812171,,
Bright,convenience,,-6.240361126879548,106.82071441284492,,
Kanawa,cafe,,-6.2353755334074386,106.81385488355669,,
Terra - Rawa Barat,restaurant,,-6.235648800000001,106.81346690000001,,
Sate Santa,deli,,-6.239186985049672,106.81242955097242,,
Supermarket Santa,supermarket,,-6.2391139345160935,106.81224064967499,,
Mandala,restaurant,,-6.2391422253572815,106.8120796420541,,
Bistronomy,restaurant,,-6.235841399999998,106.81115474999999,,
Steak Abuba,restaurant,,-6.236073979434197,106.81364560964984,,
Bumbu Desa,restaurant,,-6.236208327279741,106.8137036111158,,
Wu Jang Gun,restaurant,korean,-6.239306099999999,106.80912959999999,,
Mastro,deli,,-6.239297975857815,106.80926124477776,,
Pondok Suryo,restaurant,indonesian,-6.239210199922334,106.8104630468987,,
Shangri-La Hotel,hotel,,-6.203024907201519,106.8186927546913,Jalan Jenderal Sudirman,Central Jakarta
Arion Suites Hotel Kemang,hotel,,-6.256171324870373,106.81521131155587,Jalan Kemang Raya No. 7,"Kebayoran Baru, Kemang, South Jakarta"
Kemang Icon,hotel,,-6.255210085879698,106.815040341178,,
Indomaret Jeruk Purut,convenience,,-6.291089249999999,106.81296990000001,,
Kantin Vokasi UI,restaurant,burger;pizza,-6.368827364926511,106.82179575719817,,
Graha Wisata Ragunan,hotel,,-6.308327690753151,106.82680772785703,,
Aston Priority Simatupang,hotel,,-6.301348033521084,106.83483704219485,Jalan TB Simatupang,"Kebagusan, South Jakarta"
berbagai macam makanan,cafe,regional,-6.2915158012242935,106.81232076921528,Jalan TB. Simatupang,
Hotel Ibis Style Jakarta Simatupang,hotel,,-6.291617897174608,106.80145773110576,,
Tamusa,food_court,,-6.304684435593377,106.84937353262664,,
Bakso Aha,restaurant,,-6.231941004758926,106.81085981714203,,
Dapur Ciragil,restaurant,,-6.237459337621088,106.80885509090984,,Jakarta
Distrikt,restaurant,,-6.277632550000003,106.80285449999998,Cipete Raya,
Warung Bakso Amun,restaurant,,-6.218151701696943,106.89158934334735,,
warung ayu,restaurant,,-6.214218100000002,106.88869165,,
The Margo Hotel,hotel,,-6.3719138788228715,106.83366387485526,,
warung tegal,restaurant,regional,-6.294815026224326,106.81087517741275,,
nasi goreng mas eko,restaurant,regional,-6.294720276945349,106.80949905725849,,
Kantine Elnusa,restaurant,,-6.289310391392379,106.80969960969817,,
restoran,restaurant,,-6.291726698535612,106.80992148537803,,
Warung Pojok Pak Tris,restaurant,asian,-6.316186818366231,106.81630672623766,,
Pusat Jajan KKO Cilandak,food_court,,-6.310690562957522,106.8139236705896,,
Restoran Keraton Larasati,restaurant,,-6.311029464240644,106.81461633058142,,
pecel lele,restaurant,,-6.295038026289033,106.80939308112376,,
sate madura,restaurant,,-6.296306674701076,106.80876536273357,,
sabana,restaurant,,-6.29665244856942,106.80862550986167,,
Rumah Makan Padang Viscadha,restaurant,,-6.207502244370593,106.85865883029572,,
Wisma KemHan,guest_house,,-6.207416199999998,106.85820709999999,,
MES PADYA,guest_house,,-6.206730496733429,106.85801116855158,,
Pax Hotel,hotel,,-6.205358569971883,106.85844880671989,,
Rumah Makan Sederhana,restaurant,,-6.202296670879065,106.85718878985836,,
Soto Pak Min Klaten,restaurant,,-6.20450365,106.85735229999999,,
Toko Roti Tegal,bakery,,-6.204074573642356,106.85714251971915,,
Bakso Bang Eric,restaurant,,-6.203698350000001,106.85708444999997,,
Rumah Makan Gudeng Bu Darmo/Yati,restaurant,,-6.203796193664028,106.85706688109804,,
Manhattan Hotel,hotel,,-6.225200521781254,106.83132798170027,,
Hotel Sukabumi,hotel,,-6.2103188209480455,106.85949807011716,,
Teraskita Hotel,hotel,,-6.245644434051307,106.87462581554585,Jalan Letnan Jenderal MT Haryono,"Cawang, East Jakarta"
Harper Hotel MT. Haryono,hotel,,-6.245294735917616,106.8723703117397,Jalan Biru Laut X,
Sentra Hotel Cawang,hotel,,-6.246910334061275,106.87280762960603,Jalan Letnan Jenderal MT Haryono,South Jakarta
Alfamidi Kalisari 2,convenience,,-6.339765403168235,106.8633576049081,,
Bread Box,bakery,,-6.359855307937809,106.84314702044934,,
bakalkopi,cafe,,-6.361834749999995,106.8425484,,
Sadel Street Coffee,cafe,,-6.3602558626328385,106.84323156020264,,
kuppy,cafe,,-6.372479855180402,106.88002777448614,,
babeh steak,restaurant,american,-6.371788802794674,106.88155166681395,,
Gudeg Martinah,restaurant,,-6.3719938499999955,106.8730774,,
Sodaqo,convenience,,-6.372508823895037,106.87305260082529,Jalan Radar Auri,
Alfamart Pekapuran 2,convenience,,-6.386825233331103,106.87396631157098,,
Hotel Studio One,hotel,,-6.201511360824742,106.82093842349613,,
Warung Bebek Notaris,restaurant,,-6.202554217137454,106.82537980094516,,
Bebek Malio,restaurant,indonesian,-6.237745327538156,106.85701570666502,Tebet Timur Dalam Raya,
La Boheme - Karet Kuningan,restaurant,,-6.20683705,106.82472289999998,,
Guest House Setiabudi Barat 8,hotel,,-6.208192577340088,106.82455024403818,,
RM Manunggal Jaya,restaurant,indonesian,-6.208793703499171,106.82414932867576,,
YELLO Hotel,hotel,,-6.210587294651155,106.84533038029369,Jalan Minangkabau Timur Raya,DKI Jakarta
Rote,cafe,,-6.237784249999998,106.8520274,,
Warung Pasta,restaurant,italian,-6.270432049999998,106.81516514999998,,
Warteg Bu Epi,restaurant,,-6.21547227552703,106.87136159699195,,
Mie Abi,restaurant,,-6.2340041,106.8551464,,
Sambal Hejo Sambal Dadak,restaurant,,-6.228988201879173,106.85611660038388,,
Warung Pancong,cafe,,-6.232839124344269,106.86259994603454,,
Sogogi Shabu Tebet,restaurant,,-6.228340200000002,106.8562786,,
Smarapura,restaurant,,-6.228892717562784,106.85654675155598,,
Adotel Tebet Timur,hotel,,-6.240719099999995,106.85556315,,
favehotel,hotel,,-6.227305955554471,106.81956527430968,,
Hotel Kartika Chandra,hotel,,-6.227693097387168,106.81924810023577,Jalan Jenderal Gatot Subroto,DKI Jakarta
Hotel Citra,hotel,,-6.242075334574953,106.84894232493362,,
Penang Bistro - Gatot Subroto,restaurant,,-6.241715892202768,106.83968747911177,,
Holywings Club V Gatsu - Menteng Dalam,restaurant,,-6.241723111523652,106.8398807217365,,
Sagitarius Hotel & Spa,hotel,,-6.201068149999999,106.8219295,,
Landra At Sudirman,hotel,,-6.209261550000002,106.82466859999998,,
Larisia Bakery & Cake,bakery,,-6.238298070566059,106.85689199633813,,
Bakmi Jogja Mas Tok - Warung Buncit,restaurant,,-6.272217762434994,106.83082872288831,,
Red Doorz Plus Karet Pedurenan 3,hotel,,-6.219263966924442,106.82686677313225,,
Reddoorz Setiabudi Tengah,hotel,,-6.209390246783929,106.82700202940184,,
ARTOTEL Casa Kuningan,hotel,,-6.234731549999997,106.82691355000001,Jalan Denpasar Raya,Jakarta Selatan
Pie Pisang,restaurant,,-6.231004699512995,106.85579321630165,,
Bakmi Jowo Jape Methe,restaurant,,-6.233706725287899,106.8570936577851,,
Warteg Nonstop,restaurant,indonesian,-6.2340189,106.85699555,Jalan Tebet Timur Dalam Raya,Jakarta Selatan
Rumah Makan Minang Sakato,restaurant,,-6.2339275172120585,106.85672217605769,,
Sakura Terrace,hotel,,-6.209758800000001,106.82687949999999,,
Kopilojik Tebet,cafe,,-6.232042612632777,106.85496887101036,,
Rocelli Coffee,cafe,,-6.229347999999996,106.85821149999997,,
Warung Nagih,restaurant,,-6.240173057537959,106.8221243264852,Jalan Kapten Pierre Tendean,South Jakarta
Nagomi Gastrol Lounge,restaurant,,-6.200191151459943,106.82371669903046,,
Kopinette,cafe,,-6.199946597608622,106.8235920447285,,
Kopi Buntu,cafe,,-6.231778992478045,106.8558121812492,,
Bakmi Berdikari,restaurant,noodles;noodle,-6.232470250000001,106.8566626,Jalan Tebet Timur Dalam,
Ranch Market Kemang,supermarket,,-6.2639947621481005,106.81566580098857,"Jl. Kemang Raya, Bangka, Mampang Prpt.",South Jakarta
Pondok Nasi Mumtaz,restaurant,,-6.222272100000001,106.86972079999998,,
Bakso Kemon - Tebet,restaurant,,-6.227285921786952,106.85511067291924,,
Feel Matcha - Kemang,cafe,,-6.26550515,106.82401399999999,,
Hunter & Grower - Bangka,restaurant,,-6.265731502671787,106.82407522508491,,
The Sultan Hotel Jakarta,hotel,,-6.21851351144787,106.80949196507382,Jalan Jenderal Gatot Subroto,DKI Jakarta
Parc 19,bar,,-6.255938425534757,106.81042151213586,Jl. Taman Kemang,"Mampang Prapatan, South Jakarta"
Hotel Monopoli,hotel,,-6.25612745,106.80992055,,
Moonlight Pocha - Kemang,restaurant,,-6.255656499999999,106.81006375,,
Kopibrug - Tebet Barat,cafe,,-6.233672192024668,106.84639299422247,,
RedDoorz Plus Near Lippo Mall Kemang 2,hotel,,-6.261779780681948,106.81481887748326,,
Pondok Mutiara 68,restaurant,,-6.236078083139437,106.8466194277173,,
Unclebrew X Caesan Kitchen & Tea,cafe,,-6.232809268003302,106.84632178614883,,
Food Garden,restaurant,,-6.257860105699136,106.81358732891415,Jalan Kemang I,"Bangka, Mampang, South Jakarta"
Takigawa,restaurant,japanese,-6.255666113159137,106.81419637267376,,
Holywings Kemang,restaurant,,-6.2555859,106.81348319999998,,
Hotel Liberta,hotel,,-6.256322441262792,106.8124171712782,Jl. Kemang 1,"Bangka, Mampang, South Jakarta"
Murphy's Irish Pub,pub,,-6.256795800000001,106.81523479999998,,
Restoran Sederhana Satrio,restaurant,,-6.225321293423315,106.82866667899795,,
Amaris Hotel Tebet,hotel,,-6.234810700853691,106.84462086521167,Jl. Prof. DR. Supomo,"West Tebet, South Jakarta"
Shamrock Kitchen And Bar,restaurant,,-6.225081950000001,106.84696674999998,,
"The Ritz-Carlton Jakarta, Mega Kuningan",hotel,,-6.2285394818197855,106.8271652022443,Jalan Dr Ide Anak Agung Gde Agung,DKI Jakarta
POP! Hotel Kemang Jakarta,hotel,,-6.254898960585421,106.80892960150237,"Jl. Kemang Raya , Kemang",South Jakarta
Sotis Hotel Kemang Jakarta,hotel,,-6.254886364124952,106.80922802520833,,
Nyeger' & Toast,cafe,coffee_shop;milk;toast,-6.226888419400401,106.84410181282459,,
Javara Culture Mampang Prapatan,restaurant,,-6.2549623500000004,106.81220655000001,,
McDonalds Kemang,restaurant,burger,-6.254466645355024,106.81405706670719,,
Dapur Cokelat Bangka,bakery,,-6.253594445349004,106.8142381244094,Jl. Bangka Raya,"Mampang Prapatan, South Jakarta"
Warteg Pink,restaurant,,-6.227777999999997,106.84610819999999,,
Bakmi Golek - Cawang,restaurant,,-6.250619511370309,106.86581086439116,,
Waroeng Aceh Kemang - Bangka,restaurant,,-6.258398071285133,106.82331065129007,,
Lapo Codian Cililitan,restaurant,,-6.257758129297133,106.87057740723797,,
Kedai Kopi Arih Ersada - Cawang,cafe,,-6.25734955,106.86981164999999,,
Dim Sum Restaurant,restaurant,international,-6.255360322087002,106.81377058520506,Kemang Raya Street,
Wisma Tebet Raya,hotel,,-6.2295253383094895,106.85280547061843,,
Mitra Terrace,food_court,,-6.228347577497967,106.82043357670592,,
Geprek Gold Chick,restaurant,,-6.22934672536888,106.82161353436358,,
Bebek BKB - Satrio,restaurant,,-6.218580041194203,106.81988459091167,,
Burcik Resto 263,restaurant,,-6.2344642,106.8506717,,
OYO 169 Kuningan 21,hotel,,-6.22430765,106.82034734999998,,
Kampung Kemang,restaurant,,-6.258501132245974,106.81487564588708,Jl. Kemang Raya,"Mampang Prapatan, South Jakarta"
Dragon Flames Restaurant,restaurant,,-6.260139867724609,106.81577966614772,,
Tipsy Bar & Lounge,bar,,-6.259837250000001,106.81566670000001,Jalan Kemang Raya,South Jakarta
Chef's Kitchen,restaurant,,-6.258773388078641,106.81552744016996,,
Kost Fitrah,guest_house,,-6.221118650000003,106.84902619999997,"Jl. Abarkah, Gang Damai",Jakarta Selatan
Warung Sate Bang War Karet Kuningan,restaurant,,-6.217524349999996,106.82517585,,
An Hotel Jakarta,hotel,,-6.222797565765194,106.82326333191743,,
Lektur,cafe,coffee_shop,-6.235670397643255,106.85718928761128,Jalan Tebet Timur Dalam Raya,
Rumah Makan Bopet Mini Bendungan Hilir,restaurant,,-6.214852966469168,106.8149792020969,,
RM Padang Sederhana,restaurant,indonesian,-6.214738149999999,106.81487494999998,,
Kantin I (Utama),restaurant,,-6.248290050000004,106.87227729999996,,
Hotel Nostoi Jakarta Selatan,hotel,,-6.215272324936688,106.82579739277475,,
Rasuna Icon,hotel,,-6.2207603381550385,106.82894972716815,,
Ayam Bebek Tulang Lepasss - Cililitan,restaurant,,-6.262158233523111,106.8642038795799,,
Griya Rasuna Karet Kuningan,hotel,,-6.2221283,106.82853535,,
Selective Coffee Roasters - Pela Mampang,cafe,,-6.247096150000002,106.81745479999998,,
bakmi buncit,restaurant,chinesse_food,-6.373205114463688,106.8325473427926,,
Martabak Bintang,cafe,,-6.359576396912926,106.8332377219935,,
"RM Padang ""Keluarga""",restaurant,indonesian,-6.23005081515431,106.85179616807136,Jalan Tebet Raya,
The Nine Residence Kuningan,hotel,,-6.220335085639351,106.82217797793831,,
Avissa Suites,hotel,,-6.221082362782281,106.82159463590615,,
favehotel Margonda,hotel,,-6.388003250000001,106.82749025,,
Bittersweet By Najla - Kalibata,bakery,,-6.262384750000002,106.8461197,,
Mie Siantar Lapo Horas - Cililitan,restaurant,,-6.258313049999999,106.87004765000002,,
Majestyk Bakery,bakery,,-6.248865817245086,106.8266959162261,,
Bakso Anom Gondrong,restaurant,,-6.235669425190124,106.87136175877552,,
Dimsum Widya - Pancoran,restaurant,,-6.2507829,106.83819445,,
Cafe Iyul,restaurant,,-6.226073500000001,106.8729677,,
Nasi Goreng Atam,restaurant,,-6.205802849999999,106.8538545,,
Martabak Kubang Hayuda,restaurant,,-6.21729233172652,106.84431394519748,,
SKUTER (Saharjo Kuliner Center),food_court,,-6.217083238971786,106.84412380233738,,
Mie Keriting Tok Tok,restaurant,,-6.217793117351517,106.84467305727529,Jalan Dokter Saharjo,
Cipta Hotel,hotel,,-6.2558836553535935,106.82818858506425,Jalan Mampang Prapatan Raya No. 1A,South Jakarta
Parte Ceker Rempah,restaurant,,-6.230873417013616,106.85582275628501,,
Terraz Tree Hotel,hotel,,-6.240759337730208,106.82232286760569,,
The Neighbourhood - Senopati,restaurant,,-6.239288589949335,106.81462462333404,,
Soes Roti Merdeka,bakery,,-6.250400976022395,106.8263497521175,,
Warkop Sinar Garut - Mampang Prapatan,restaurant,,-6.24482305,106.82408065,,
St. Regis,hotel,,-6.206514344630851,106.82767855043777,,
Warunk Wow Jaksel - Kalibata,restaurant,,-6.263231185542069,106.83141483021787,,
Pagi Sore - Kemang,restaurant,,-6.26089219929716,106.81525836807235,,
Pempek Cuko,restaurant,,-6.287608449999999,106.87101769999998,,
RM. Punya Kita,restaurant,,-6.280273250000001,106.8654261,,
Indogrosir,supermarket,,-6.2128923121043735,106.88309024949332,,DKI Jakarta
Bakso Tahu & Dimsum Redha,restaurant,,-6.210281600000001,106.87575069999997,,
Mie Ayam Bakso Z-Lam,restaurant,asian,-6.210824414264679,106.85144566097414,,
MIE AYAM SETAPAK,restaurant,mie_ayam;noodles,-6.22298402576575,106.85753491272354,Jalan Sawo Kecik V,DKI Jakarta
Dapur Kayu Manis Bale Kambang,restaurant,,-6.288180799999999,106.8519889,,
Warteg Putra Bahari,restaurant,,-6.200259228706171,106.82029165414515,,
MIE Ayam UMAR,restaurant,,-6.233204949999999,106.8626397,,
Blue Sky Hotel,hotel,,-6.199932520672243,106.80195030523227,Jalan Aipda KS. Tubun,"Petamburan , Tanah Abang, Central Jakarta"
RM Padang Surya,restaurant,indonesian,-6.2145113499999995,106.81455869999998,,
Hotel Eightin Jakarta,hotel,,-6.215205714167611,106.81303077906773,,
Dapoer Benhil - Bendungan Hilir,restaurant,,-6.215260670251473,106.81333850492247,,
Warung Jempol,restaurant,,-6.295352590843545,106.86145075144715,,
Pondok Delima,restaurant,,-6.2952668889768475,106.86110902977465,,
Tip Top Swalayan,supermarket,,-6.200698845734731,106.88635320386814,,DKI Jakarta
Atap Rumah Cafe Casa Kopi Senayan - Bendungan Hilir,cafe,,-6.206511699999997,106.80432324999998,,
Guest House Samana Residence,hotel,,-6.200560750000004,106.81076345,,
Roti Bakar Edi,restaurant,,-6.290486305667889,106.89018137067677,,
Toko Daging Nusantara,butcher,,-6.30874359987654,106.8891763007136,,
The Falatehan Hotel By Safin,hotel,,-6.243085767419333,106.80127660514336,Jalan Palatehan,DKI Jakarta
Dapur Ola - Cipete Utara,restaurant,,-6.2664353499999965,106.8060188,,
Tobak,restaurant,korean,-6.239329000000002,106.80897449999999,,
Pelaspas Nipah Petogogan,restaurant,,-6.247006538795844,106.8073313790927,,
Kopi KANO - Senopati,cafe,,-6.2305596178354525,106.80705364844366,,
Sedjuk Bakmi & Kopi - SCBD,restaurant,,-6.227460649999999,106.81190639999998,,
Bubur Kwang Tung,restaurant,,-6.238802682577765,106.80990616587228,,
Hotel Grandhika Iskandarsyah,hotel,,-6.244446811604274,106.80402673607794,,
Liberty Hotel,hotel,,-6.199988900000003,106.82232685,,
Holland Bakery Cibubur Lapangan Tembak,bakery,,-6.352169083749201,106.8855444169307,Jl. Raya Lap. Tembak,East Jakarta
Sate Ubin Toni Cirebon,restaurant,satay,-6.330820254750419,106.82949984165995,Jalan Pasar Lenteng Raya,
Alfamidi Jagakarsa,convenience,,-6.32677035834872,106.82008032364195,,
Soto Sedaap Boyolali Hj. Widodo,restaurant,indonesian,-6.206359450000001,106.80752509999999,Jalan Pejompongan Baru,Central Jakarta
Rumah Makan Murah Meriah Masakan Padang,restaurant,,-6.3322794815832575,106.83466087692584,,
Somerset,hotel,,-6.211092089383899,106.81348038072296,,
Bebek BKB - Bendungan Hilir,restaurant,,-6.208797248955767,106.81219331744671,,
Rumah Kopi Sabit,cafe,coffee_shop,-6.266750775171189,106.8817657913959,Jalan Komodor Halim Perdana Kusuma,DKI Jakarta
Dock Of Tuna - Jakarta,restaurant,western;fish_and_chips;grill,-6.277982150000001,106.80032849999999,Jl. Cipete Raya,South Jakarta
Dua Coffee @Cipete,cafe,,-6.277797949999998,106.80050665,,
Indomaret Pusdiklat Depnaker 12A,convenience,,-6.284826439607494,106.87837457563005,Jalan Pusdiklat Depnaker,Jakarta Timur
Indomaret Squadron 24,convenience,,-6.2685127499999975,106.8773392,Jalan Squadron,Jakarta Timur
Indomaret Kerja Bakti,convenience,,-6.276146167205676,106.87564120407723,Jalan Kerja Bakti,Jakarta Timur
Hotel Fiducia Pondok Gede,hotel,,-6.291454801788315,106.88495157167101,,
Indomaret Pondok Gede  Raya,convenience,,-6.290803015518444,106.88286756977487,Jalan Pondok Gede,Jakarta Timur
Pasar Gardu,supermarket,,-6.291643449999998,106.8933754,Jalan ps gardu gg swadaya no.2,DKI Jakarta
Indomaret Pintu 2 TMII,convenience,,-6.296755566049572,106.89212693970828,Jalan Pintu II TMII Atas,Jakarta Timur
Warteg Ibu Lina,restaurant,indonesian,-6.360630952543558,106.84319712363772,,
Prima Freshmart,supermarket,,-6.361163749999999,106.8431701,,
Wisma Shafana,guest_house,,-6.353408715813369,106.81964665420853,Jalan Arsip 1,DKI Jakarta
Asinan Betawi H. Mansyur Kamboja,restaurant,regional;asinan,-6.200849750000002,106.88496964999997,Jalan Kamboja,DKI Jakarta
Little Amaroossa Residence,hotel,,-6.277663889264458,106.80466027601288,,
Levant Boulangrie Pattiserie - Cipete Selatan,bakery,,-6.274619708129807,106.80042322355891,,
3Tranches Home Cilandak,hotel,,-6.288385856207029,106.80001107881614,,
"Rosso, Shangri-La Jakarta",restaurant,italian,-6.203096713116687,106.81882337472558,,
Grand Sahid Jaya,hotel,,-6.210781603360137,106.8197351416218,Jalan Jend. Sudirman,DKI Jakarta
Bakso Malang Asli Bersaudara,food_court,,-6.3299081128129,106.85222743104032,,
"Burger Panggang ""Holic""",fast_food,burger,-6.329659054611303,106.85218007420961,,
Pondok Bakso H. Rahmat - Susukan,restaurant,,-6.308563737792302,106.87436999585069,,
Oembean,cafe,,-6.324252969171691,106.8993135468022,Jalan Bambu Hitam,DKI Jakarta
Mini Super Jatinegara,supermarket,,-6.2224858708998365,106.86841119669796,Jalan Jatinegara Timur,
Gubuk Mang Engking,restaurant,,-6.349386595541977,106.8313557797173,,
Rumanami Cilandak Timur,hotel,,-6.274789449999999,106.81700694999999,,
Titanium Square,apartment,,-6.3411123655267785,106.87011823069933,,
Shabu Hachi Ampera,restaurant,,-6.280479027237445,106.81997769307138,,
Reddoorz Premium Near Ragunan Zoo 2,hotel,,-6.304460250000001,106.82253834999999,,
Dapoer 69,restaurant,asian,-6.316220373771011,106.81418709326428,,
Fraser Residence,apartment,,-6.210019599999997,106.82397854999999,,
Winglok - Antasari,restaurant,,-6.26839008287534,106.8090800274146,,
Emado's Shawarma Cijantung,restaurant,,-6.309782497018357,106.8633482522176,,
Alila SCBD,hotel,,-6.225490374086545,106.8083498185967,,
Kafe Saka,cafe,,-6.323547950000003,106.85783640000001,,
Bengkel Perut Mas Bul Soto Ayam Cak-Min,restaurant,,-6.32057855,106.85803695000001,,
Ibunda Grosir,supermarket,,-6.317881484308776,106.87793706404305,Jalan Centex,DKI Jakarta
Alfamart Taruna Jaya 3,convenience,,-6.3566091250876235,106.88045338896443,,
Griyo Kulo,restaurant,regional,-6.312647919916885,106.81286257512468,,
Sego Tempong Negoro,restaurant,,-6.356439525862096,106.8011200769177,,
Indomaret M. Kahfi 1 No.69,convenience,,-6.35660847771396,106.80113540626738,,
The Hachi,restaurant,japanese,-6.286932499999999,106.81906984999998,,
Sate Solo Pak Agus Jagakarsa,restaurant,,-6.3315538,106.83466629999998,,
Kedai JATAM,cafe,coffee_shop,-6.289720472425118,106.83814529113548,Jalan Palapa XIX,Jakarta Selatan
KROMA - Dharmawangsa,restaurant,,-6.257612299999998,106.80245949999998,,
Mie Kingkong Senopati Selong,restaurant,,-6.2389221500000005,106.80454705,,
Holywings Gunawarman - Selong,restaurant,,-6.2387882105516805,106.80711352509677,,
HW Bukan Ayam Goreng Biasa,restaurant,,-6.236277124986157,106.80782353588269,Jalan Gunawarman,
Crab,restaurant,,-6.236807784457429,106.8078145464288,Jalan Gunawarman,
Sixty Two Coffee,cafe,,-6.237211653992135,106.80815517044445,Jalan Cipayung II,Jakarta
Beau Bakery - Cikajang,bakery,,-6.2410388056558235,106.81064407325198,,
MK House SCBD,hotel,,-6.228670411070397,106.81097412512555,,
RedDoorz Premium Ampera Raya 2,hotel,,-6.27911044426156,106.8213078768552,,
Kopi Kalyan,cafe,,-6.243238499999999,106.80916064999998,,
Pand'Or Food And Cakes - Petogogan,bakery,,-6.244185625807564,106.80957255952232,,
Sushi Hiro Senopati,restaurant,,-6.235089749999999,106.8132311,,
Crumble Crew Selong,cafe,,-6.231226008792231,106.81002435771462,,
Sicile Jakarta,restaurant,italian;steak_house;pastry,-6.232915635869067,106.81145229086806,Jalan Senopati,South Jakarta
Gioi - Senopati,restaurant,,-6.232848699999997,106.81133885,,
YinYang Dimsum - Senopati,restaurant,,-6.232270000000001,106.8111865,,
Goodrich Suites,hotel,,-6.264462765863524,106.808709070755,Jalan Pangeran Antasari,
Airy Eco Kebayoran Baru Blok S Senayan 87 Jakarta,hotel,,-6.237685793882787,106.81689528137743,Jalan Senayan,
Goyang-i HQ,cafe,coffee_shop,-6.237839544659891,106.81545971896713,Jalan Laksana I,DKI Jakarta
Otten Coffee Jakarta,cafe,,-6.23282144270217,106.81200813295737,,
Kencana Guest House,hotel,,-6.236914074478254,106.81715419748124,,
Bamsae - Rawa Barat,restaurant,,-6.236111999999997,106.8162768,,
Gregs Banana Cake - Melawai,bakery,,-6.249215499999998,106.80117999999999,,
Six Ounces - Melawai,cafe,,-6.249447599999996,106.80042465,,
Warteg Kiki Bacesamp Pendaki,restaurant,,-6.3071256500000015,106.8791246,,
Soul Food,restaurant,indonesian,-6.233307975105463,106.80797409432391,,
Liberta Hub Blok M Jakarta,hotel,,-6.242902173443478,106.80207569626711,,
D'Cozie Hotel By Prasanthi,hotel,,-6.242604466330407,106.80207116502858,,
Hotel Sotis,hotel,,-6.242595099999999,106.80140504999999,,
Kopimana27,cafe,,-6.239331649999999,106.84573945000001,,
Prima Fresh Mmart,butcher,,-6.398124784828257,106.87621491504082,,
Kedai AA,restaurant,indonesian,-6.3887880857019805,106.8381525801477,Jl. Arjuna Raya,Depok
Taman Zakia Jatipadang,park,,-6.28994373785123,106.82877426531658,,
Ayana Midplaza Jakarta Hotel,hotel,,-6.209012701055693,106.81963323813713,Jalan Jenderal Sudirman,DKI Jakarta
Oakwood Premier Cozmo,hotel,,-6.227518478209858,106.82546308788336,Jalan Dr. Ide Anak Agung Gde Agung,DKI Jakarta
Raffles Hotel Ciputra World,hotel,,-6.2241373127011625,106.82393734577724,Jalan Prof. Dr. Satrio,DKI Jakarta
Saung 16,restaurant,asian,-6.3941118,106.8918928,,
Alfamart Ciherang,convenience,,-6.394214799999999,106.8917671,,
Indomaret Raffles Hills,convenience,,-6.3934324,106.89971184999997,,
Indomaret Kapitan,convenience,,-6.385396678781887,106.88377163729342,,
Indomaret Kapitan 2,convenience,,-6.3860421811654104,106.88096365459647,,
Indomaret Ciherang 2,convenience,,-6.395655350000001,106.89099194999999,,
